N_capas;n_neurs_capa_0;actfunct_capa_0_tanh;actfunct_capa_0_relu;actfunct_capa_0_sigmoid;dropout_capa_0;bidirectional_capa_0;LSTM_o_GRU_capa_0;cerrar_con_capa_densa;n_neurs_capa_densa;actfunct_capa_densa_tanh;actfunct_capa_densa_relu;actfunct_capa_densa_sigmoid;actfunct_capa_densa_None;optimizador_adam;optimizador_sgd;loss_function_mean_squared_error;loss_function_mean_absolute_error;batch_size;Media_Movil_250_Close;Fibonacci_300_cuerpo;Media_Movil_50_rendimiento;Media_Movil_250_rendimiento;Fibonacci_150_sombra;Media_Movil_3_Close;Fibonacci_20_cuerpo;Fibonacci_50_sombra;Media_Movil_30_Close;Media_Movil_100_rendimiento;Fibonacci_100_sombra;Media_Movil_150_Close;Media_Movil_100_Close;Media_Movil_20_Close;Fibonacci_50_cuerpo;Media_Movil_20_rendimiento;Suavizamiento_Exponencial_0.3_rendimiento;Fibonacci_300_sombra;Fibonacci_150_cuerpo;Suavizamiento_Exponencial_0.2_rendimiento;Media_Movil_300_Close;Suavizamiento_Exponencial_0.1_Close;Fibonacci_80_cuerpo;Media_Movil_120_rendimiento;Media_Movil_4_rendimiento;Suavizamiento_Exponencial_0.5_Close;Media_Movil_10_rendimiento;Fibonacci_100_cuerpo;Media_Movil_200_rendimiento;Media_Movil_80_Close;Suavizamiento_Exponencial_0.05_rendimiento;Suavizamiento_Exponencial_0.4_Close;Fibonacci_200_cuerpo;Media_Movil_30_rendimiento;Media_Movil_150_rendimiento;Fibonacci_20_sombra;Suavizamiento_Exponencial_0.6_Close;Media_Movil_200_Close;Suavizamiento_Exponencial_0.3_Close;Suavizamiento_Exponencial_0.7_Close;Media_Movil_120_Close;Fibonacci_80_sombra;Media_Movil_10_Close;Media_Movil_4_Close;Media_Movil_5_rendimiento;Media_Movil_3_rendimiento;Suavizamiento_Exponencial_0.1_rendimiento;Suavizamiento_Exponencial_0.2_Close;Suavizamiento_Exponencial_0.4_rendimiento;Media_Movil_300_rendimiento;Suavizamiento_Exponencial_0.5_rendimiento;Suavizamiento_Exponencial_0.05_Close;Media_Movil_5_Close;Media_Movil_50_Close;Media_Movil_80_rendimiento;Suavizamiento_Exponencial_0.7_rendimiento;Fibonacci_200_sombra;Suavizamiento_Exponencial_0.6_rendimiento;ECM_test;loss_func;ECM_test_norm;n_neurs_capa_1;actfunct_capa_1_tanh;actfunct_capa_1_relu;actfunct_capa_1_sigmoid;dropout_capa_1;bidirectional_capa_1;LSTM_o_GRU_capa_1;n_neurs_capa_2;actfunct_capa_2_tanh;actfunct_capa_2_relu;actfunct_capa_2_sigmoid;dropout_capa_2;bidirectional_capa_2;LSTM_o_GRU_capa_2;n_neurs_capa_3;actfunct_capa_3_tanh;actfunct_capa_3_relu;actfunct_capa_3_sigmoid;dropout_capa_3;bidirectional_capa_3;LSTM_o_GRU_capa_3;n_neurs_capa_4;actfunct_capa_4_tanh;actfunct_capa_4_relu;actfunct_capa_4_sigmoid;dropout_capa_4;bidirectional_capa_4;LSTM_o_GRU_capa_4;n_neurs_capa_5;actfunct_capa_5_tanh;actfunct_capa_5_relu;actfunct_capa_5_sigmoid;dropout_capa_5;bidirectional_capa_5;LSTM_o_GRU_capa_5;n_neurs_capa_6;actfunct_capa_6_tanh;actfunct_capa_6_relu;actfunct_capa_6_sigmoid;dropout_capa_6;bidirectional_capa_6;LSTM_o_GRU_capa_6;n_neurs_capa_7;actfunct_capa_7_tanh;actfunct_capa_7_relu;actfunct_capa_7_sigmoid;dropout_capa_7;bidirectional_capa_7;LSTM_o_GRU_capa_7;n_neurs_capa_8;actfunct_capa_8_tanh;actfunct_capa_8_relu;actfunct_capa_8_sigmoid;dropout_capa_8;bidirectional_capa_8;LSTM_o_GRU_capa_8;n_neurs_capa_9;actfunct_capa_9_tanh;actfunct_capa_9_relu;actfunct_capa_9_sigmoid;dropout_capa_9;bidirectional_capa_9;LSTM_o_GRU_capa_9;n_neurs_capa_10;actfunct_capa_10_tanh;actfunct_capa_10_relu;actfunct_capa_10_sigmoid;dropout_capa_10;bidirectional_capa_10;LSTM_o_GRU_capa_10;n_neurs_capa_11;actfunct_capa_11_tanh;actfunct_capa_11_relu;actfunct_capa_11_sigmoid;dropout_capa_11;bidirectional_capa_11;LSTM_o_GRU_capa_11;n_neurs_capa_12;actfunct_capa_12_tanh;actfunct_capa_12_relu;actfunct_capa_12_sigmoid;dropout_capa_12;bidirectional_capa_12;LSTM_o_GRU_capa_12;n_neurs_capa_13;actfunct_capa_13_tanh;actfunct_capa_13_relu;actfunct_capa_13_sigmoid;dropout_capa_13;bidirectional_capa_13;LSTM_o_GRU_capa_13;n_neurs_capa_14;actfunct_capa_14_tanh;actfunct_capa_14_relu;actfunct_capa_14_sigmoid;dropout_capa_14;bidirectional_capa_14;LSTM_o_GRU_capa_14
15,0;36,0;1,0;0,0;0,0;0,5;0,0;0,0;0,0;48,0;0,0;1,0;0,0;0,0;1,0;0,0;1,0;0,0;16,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0;1,0;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0010673888027668;mean_squared_error;1,0008809213075054;54,0;0,0;0,0;1,0;0,5;0,0;0,0;38,0;0,0;0,0;1,0;0,0;0,0;0,0;46,0;0,0;1,0;0,0;0,1953856149621823;0,0;0,0;47,0;0,0;1,0;0,0;0,19556855717322677;0,0;0,0;48,0;1,0;0,0;0,0;0,1963855287870586;0,0;0,0;49,0;0,0;0,0;1,0;0,196626583296601;0,0;0,0;50,0;0,0;0,0;1,0;0,19702471665486776;0,0;0,0;51,0;0,0;1,0;0,0;0,19693001633130194;0,0;0,0;52,0;0,0;1,0;0,0;0,19613238876441394;0,0;0,0;53,0;1,0;0,0;0,0;0,19775216067833812;0,0;0,0;54,0;1,0;0,0;0,0;0,19752819652372502;0,0;0,0;55,0;1,0;0,0;0,0;0,19761545551575044;0,0;0,0;56,0;0,0;0,0;1,0;0,1978049678221245;0,0;0,0;57,0;0,0;1,0;0,0;0,1978516717691664;0,0;0,0
15,0;36,0;1,0;0,0;0,0;0,5;0,0;0,0;0,0;47,0;0,0;1,0;0,0;0,0;1,0;0,0;1,0;0,0;15,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0;1,0;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0010654071811586618;mean_squared_error;0,9990227724720528;53,0;0,0;0,0;1,0;0,5;0,0;0,0;37,0;0,0;0,0;1,0;0,0;0,0;0,0;45,0;0,0;1,0;0,0;0,19200714030116348;0,0;0,0;46,0;1,0;0,0;0,0;0,19225115793768954;0,0;0,0;47,0;0,0;1,0;0,0;0,1931151163139187;0,0;0,0;48,0;0,0;1,0;0,0;0,19343412772979465;0,0;0,0;49,0;0,0;0,0;1,0;0,19384521888373438;0,0;0,0;50,0;0,0;1,0;0,0;0,1937689023979859;0,0;0,0;51,0;0,0;0,0;1,0;0,19307857751931393;0,0;0,0;52,0;1,0;0,0;0,0;0,1947705590993696;0,0;0,0;53,0;0,0;1,0;0,0;0,19452504707010806;0,0;0,0;54,0;0,0;1,0;0,0;0,19467830549338613;0,0;0,0;55,0;1,0;0,0;0,0;0,1948837867853303;0,0;0,0;56,0;1,0;0,0;0,0;0,19501147409280556;0,0;0,0
14,0;46,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;37,0;0,0;0,0;1,0;0,0;1,0;0,0;0,0;1,0;5,0;0,0;1,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0;1,0;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,021309763193130493;mean_absolute_error;0,9961037549401395;43,0;1,0;0,0;0,0;0,0;0,0;0,0;27,0;0,0;0,0;1,0;0,0;0,0;0,0;55,0;1,0;0,0;0,0;0,5;0,0;0,0;56,0;1,0;0,0;0,0;0,5;0,0;0,0;57,0;0,0;1,0;0,0;0,5;0,0;0,0;58,0;0,0;1,0;0,0;0,0;0,0;0,0;59,0;0,0;0,0;1,0;0,5;0,0;0,0;60,0;0,0;1,0;0,0;0,0;0,0;0,0;61,0;0,0;0,0;1,0;0,0;0,0;0,0;62,0;1,0;0,0;0,0;0,5;0,0;0,0;63,0;1,0;0,0;0,0;0,5;0,0;0,0;64,0;0,0;1,0;0,0;0,5;0,0;0,0;65,0;0,0;0,0;1,0;0,0;0,0;0,0;;;;;;;
14,0;46,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;37,0;0,0;0,0;1,0;0,0;1,0;0,0;0,0;1,0;5,0;0,0;1,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0;1,0;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,021729223430156708;mean_absolute_error;1,0157110078862719;43,0;1,0;0,0;0,0;0,0;0,0;0,0;27,0;0,0;0,0;1,0;0,0;0,0;0,0;55,0;1,0;0,0;0,0;0,5;0,0;0,0;56,0;1,0;0,0;0,0;0,5;0,0;0,0;57,0;0,0;1,0;0,0;0,5;0,0;0,0;58,0;0,0;1,0;0,0;0,0;0,0;0,0;59,0;0,0;0,0;1,0;0,5;0,0;0,0;60,0;0,0;1,0;0,0;0,0;0,0;0,0;61,0;0,0;0,0;1,0;0,0;0,0;0,0;62,0;1,0;0,0;0,0;0,5;0,0;0,0;63,0;1,0;0,0;0,0;0,5;0,0;0,0;64,0;0,0;1,0;0,0;0,5;0,0;0,0;65,0;0,0;0,0;1,0;0,0;0,0;0,0;;;;;;;
14,0;46,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;37,0;0,0;0,0;1,0;0,0;1,0;0,0;0,0;1,0;5,0;0,0;1,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0;1,0;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,02226506732404232;mean_absolute_error;1,0407584994948726;43,0;1,0;0,0;0,0;0,0;0,0;0,0;27,0;0,0;0,0;1,0;0,0;0,0;0,0;55,0;1,0;0,0;0,0;0,5;0,0;0,0;56,0;1,0;0,0;0,0;0,5;0,0;0,0;57,0;0,0;1,0;0,0;0,5;0,0;0,0;58,0;0,0;1,0;0,0;0,0;0,0;0,0;59,0;0,0;0,0;1,0;0,5;0,0;0,0;60,0;0,0;1,0;0,0;0,0;0,0;0,0;61,0;0,0;0,0;1,0;0,0;0,0;0,0;62,0;1,0;0,0;0,0;0,5;0,0;0,0;63,0;1,0;0,0;0,0;0,5;0,0;0,0;64,0;0,0;1,0;0,0;0,5;0,0;0,0;65,0;0,0;0,0;1,0;0,0;0,0;0,0;;;;;;;
15,0;46,0;1,0;0,0;0,0;0,23866340983677398;0,0;0,0;0,0;37,0;0,0;1,0;0,0;0,0;1,0;0,0;1,0;0,0;5,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0;1,0;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0010659386171028018;mean_squared_error;0,9995210951975751;43,0;0,0;0,0;1,0;0,26190942786160404;0,0;0,0;27,0;0,0;0,0;1,0;0,0;0,0;0,0;55,0;1,0;0,0;0,0;0,42458198531380237;0,0;0,0;56,0;1,0;0,0;0,0;0,42454941929805223;0,0;0,0;57,0;0,0;1,0;0,0;0,42476635611640323;0,0;0,0;58,0;1,0;0,0;0,0;0,05141968798079554;0,0;0,0;59,0;0,0;1,0;0,0;0,4248917908931838;0,0;0,0;60,0;0,0;1,0;0,0;0,05132418252335346;0,0;0,0;61,0;0,0;0,0;1,0;0,05141502646473683;0,0;0,0;62,0;1,0;0,0;0,0;0,42498271058513054;0,0;0,0;63,0;1,0;0,0;0,0;0,42478503340242296;0,0;0,0;64,0;0,0;1,0;0,0;0,4249222787610995;0,0;0,0;65,0;0,0;0,0;1,0;0,051439681260005164;0,0;0,0;60,0;1,0;0,0;0,0;0,2;0,0;0,0
15,0;46,0;1,0;0,0;0,0;0,5;0,0;0,0;0,0;37,0;0,0;1,0;0,0;0,0;1,0;0,0;1,0;0,0;5,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0;1,0;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0010653818026185036;mean_squared_error;0,998998975242225;43,0;0,0;0,0;1,0;0,5;0,0;0,0;27,0;0,0;0,0;1,0;0,0;0,0;0,0;55,0;1,0;0,0;0,0;0,2875641325500804;0,0;0,0;56,0;0,0;0,0;1,0;0,28736670671576675;0,0;0,0;57,0;0,0;0,0;1,0;0,28781173746005884;0,0;0,0;58,0;1,0;0,0;0,0;0,16323398364054803;0,0;0,0;59,0;0,0;1,0;0,0;0,28778740458292695;0,0;0,0;60,0;0,0;1,0;0,0;0,16288615315965901;0,0;0,0;61,0;1,0;0,0;0,0;0,16230954224109406;0,0;0,0;62,0;1,0;0,0;0,0;0,28766688516757644;0,0;0,0;63,0;0,0;0,0;1,0;0,28702374055162283;0,0;0,0;64,0;0,0;0,0;1,0;0,2871109202144135;0,0;0,0;65,0;0,0;1,0;0,0;0,16234517763266118;0,0;0,0;60,0;0,0;0,0;1,0;0,1991837689681907;0,0;0,0
15,0;46,0;1,0;0,0;0,0;0,5;0,0;0,0;0,0;37,0;0,0;1,0;0,0;0,0;1,0;0,0;1,0;0,0;5,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0;1,0;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0010654192883521318;mean_squared_error;0,9990341252789432;43,0;0,0;0,0;1,0;0,5;0,0;0,0;27,0;0,0;0,0;1,0;0,0;0,0;0,0;55,0;0,0;1,0;0,0;0,12802330895799247;0,0;0,0;56,0;0,0;1,0;0,0;0,12769142797650201;0,0;0,0;57,0;1,0;0,0;0,0;0,1281379427455681;0,0;0,0;58,0;1,0;0,0;0,0;0,2961819039398206;0,0;0,0;59,0;0,0;1,0;0,0;0,12786493235944946;0,0;0,0;60,0;0,0;0,0;1,0;0,29547655880112383;0,0;0,0;61,0;1,0;0,0;0,0;0,29436016970393836;0,0;0,0;62,0;1,0;0,0;0,0;0,12733626072528878;0,0;0,0;63,0;0,0;1,0;0,0;0,12641355740418517;0,0;0,0;64,0;0,0;0,0;1,0;0,12617370465251826;0,0;0,0;65,0;0,0;1,0;0,0;0,2944682673652539;0,0;0,0;60,0;0,0;1,0;0,0;0,1983265992642014;0,0;0,0
15,0;46,0;1,0;0,0;0,0;0,5;0,0;0,0;0,0;37,0;0,0;1,0;0,0;0,0;1,0;0,0;1,0;0,0;5,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0;1,0;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0010662705171853304;mean_squared_error;0,9998323149326166;43,0;0,0;0,0;1,0;0,5;0,0;0,0;27,0;0,0;0,0;1,0;0,0;0,0;0,0;55,0;0,0;0,0;1,0;0,16654462747681548;0,0;0,0;56,0;0,0;1,0;0,0;0,1663683055017547;0,0;0,0;57,0;1,0;0,0;0,0;0,16659266217416055;0,0;0,0;58,0;1,0;0,0;0,0;0,2727982852279872;0,0;0,0;59,0;0,0;1,0;0,0;0,16610121732125077;0,0;0,0;60,0;0,0;0,0;1,0;0,27217864495931804;0,0;0,0;61,0;0,0;0,0;1,0;0,27072991705768495;0,0;0,0;62,0;1,0;0,0;0,0;0,16522535523905812;0,0;0,0;63,0;1,0;0,0;0,0;0,16515090186267817;0,0;0,0;64,0;1,0;0,0;0,0;0,16448124939345773;0,0;0,0;65,0;1,0;0,0;0,0;0,2704724592581453;0,0;0,0;60,0;0,0;1,0;0,0;0,20267311656836168;0,0;0,0
15,0;46,0;1,0;0,0;0,0;0,5;0,0;0,0;0,0;37,0;0,0;1,0;0,0;0,0;1,0;0,0;1,0;0,0;5,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0;1,0;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0010671798372641206;mean_squared_error;1,0006849762270424;43,0;0,0;0,0;1,0;0,5;0,0;0,0;27,0;0,0;0,0;1,0;0,0;0,0;0,0;55,0;1,0;0,0;0,0;0,3192741560968376;0,0;0,0;56,0;0,0;1,0;0,0;0,3192228519097593;0,0;0,0;57,0;1,0;0,0;0,0;0,3193784762677891;0,0;0,0;58,0;1,0;0,0;0,0;0,14308812582643324;0,0;0,0;59,0;1,0;0,0;0,0;0,3193168967579304;0,0;0,0;60,0;0,0;0,0;1,0;0,1430087415852294;0,0;0,0;61,0;0,0;0,0;1,0;0,14210154733956917;0,0;0,0;62,0;0,0;0,0;1,0;0,31880209250033725;0,0;0,0;63,0;1,0;0,0;0,0;0,3188797602396725;0,0;0,0;64,0;1,0;0,0;0,0;0,3186672390718611;0,0;0,0;65,0;1,0;0,0;0,0;0,1421005975205044;0,0;0,0;60,0;0,0;1,0;0,0;0,20271020174190743;0,0;0,0
14,0;36,0;0,0;0,0;1,0;0,5;0,0;0,0;0,0;47,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;1,0;15,0;1,0;0,0;0,0;1,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;1,0;1,0;0,0;1,0;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,02133474498987198;mean_absolute_error;0,9972715042630117;53,0;0,0;0,0;1,0;0,5;0,0;0,0;37,0;0,0;0,0;1,0;0,5;0,0;0,0;65,0;1,0;0,0;0,0;0,5;0,0;0,0;66,0;0,0;0,0;1,0;0,0;0,0;0,0;67,0;0,0;1,0;0,0;0,5;0,0;0,0;68,0;0,0;0,0;1,0;0,5;0,0;0,0;69,0;0,0;0,0;1,0;0,5;0,0;0,0;70,0;0,0;0,0;1,0;0,5;0,0;0,0;51,0;1,0;0,0;0,0;0,5;0,0;0,0;72,0;1,0;0,0;0,0;0,5;0,0;0,0;73,0;1,0;0,0;0,0;0,5;0,0;0,0;74,0;1,0;0,0;0,0;0,0;0,0;0,0;75,0;1,0;0,0;0,0;0,5;0,0;0,0;;;;;;;
15,0;36,0;0,0;0,0;1,0;0,5;0,0;0,0;0,0;47,0;1,0;0,0;0,0;0,0;1,0;0,0;1,0;0,0;15,0;1,0;0,0;0,0;1,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;1,0;1,0;0,0;1,0;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0010681233834475279;mean_squared_error;1,0015697310332545;53,0;0,0;0,0;1,0;0,5;0,0;0,0;37,0;0,0;0,0;1,0;0,0;0,0;0,0;65,0;1,0;0,0;0,0;0,5;0,0;0,0;66,0;0,0;0,0;1,0;0,0;0,0;0,0;67,0;0,0;1,0;0,0;0,5;0,0;0,0;68,0;1,0;0,0;0,0;0,5;0,0;0,0;69,0;1,0;0,0;0,0;0,5;0,0;0,0;70,0;0,0;0,0;1,0;0,5;0,0;0,0;51,0;1,0;0,0;0,0;0,5;0,0;0,0;72,0;1,0;0,0;0,0;0,5;0,0;0,0;73,0;1,0;0,0;0,0;0,5;0,0;0,0;74,0;1,0;0,0;0,0;0,0;0,0;0,0;75,0;1,0;0,0;0,0;0,5;0,0;0,0;60,0;1,0;0,0;0,0;0,19991958173901486;0,0;0,0
15,0;36,0;0,0;0,0;1,0;0,5;0,0;0,0;0,0;47,0;1,0;0,0;0,0;0,0;1,0;0,0;1,0;0,0;15,0;1,0;0,0;0,0;1,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;1,0;1,0;0,0;1,0;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0010665183654055;mean_squared_error;1,000064719989054;53,0;0,0;0,0;1,0;0,5;0,0;0,0;37,0;0,0;0,0;1,0;0,0;0,0;0,0;65,0;1,0;0,0;0,0;0,5;0,0;0,0;66,0;0,0;0,0;1,0;0,0;0,0;0,0;67,0;0,0;1,0;0,0;0,5;0,0;0,0;68,0;1,0;0,0;0,0;0,5;0,0;0,0;69,0;0,0;1,0;0,0;0,5;0,0;0,0;70,0;0,0;0,0;1,0;0,5;0,0;0,0;51,0;1,0;0,0;0,0;0,5;0,0;0,0;72,0;1,0;0,0;0,0;0,5;0,0;0,0;73,0;1,0;0,0;0,0;0,5;0,0;0,0;74,0;1,0;0,0;0,0;0,0;0,0;0,0;75,0;0,0;0,0;1,0;0,5;0,0;0,0;60,0;1,0;0,0;0,0;0,1981436655963486;0,0;0,0
15,0;36,0;0,0;0,0;1,0;0,5;0,0;0,0;0,0;47,0;1,0;0,0;0,0;0,0;1,0;0,0;1,0;0,0;15,0;1,0;0,0;0,0;1,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;1,0;1,0;0,0;1,0;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0010659839026629925;mean_squared_error;0,9995635590618092;53,0;0,0;0,0;1,0;0,5;0,0;0,0;37,0;0,0;0,0;1,0;0,0;0,0;0,0;65,0;0,0;1,0;0,0;0,5;0,0;0,0;66,0;0,0;0,0;1,0;0,0;0,0;0,0;67,0;0,0;1,0;0,0;0,5;0,0;0,0;68,0;1,0;0,0;0,0;0,5;0,0;0,0;69,0;0,0;1,0;0,0;0,5;0,0;0,0;70,0;0,0;0,0;1,0;0,5;0,0;0,0;51,0;1,0;0,0;0,0;0,5;0,0;0,0;72,0;1,0;0,0;0,0;0,5;0,0;0,0;73,0;1,0;0,0;0,0;0,5;0,0;0,0;74,0;1,0;0,0;0,0;0,0;0,0;0,0;75,0;0,0;0,0;1,0;0,5;0,0;0,0;60,0;1,0;0,0;0,0;0,19636785373004814;0,0;0,0
15,0;36,0;0,0;0,0;1,0;0,5;0,0;0,0;0,0;47,0;1,0;0,0;0,0;0,0;1,0;0,0;1,0;0,0;15,0;1,0;0,0;0,0;1,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;1,0;1,0;0,0;1,0;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,001069637481123209;mean_squared_error;1,002989486864173;53,0;0,0;0,0;1,0;0,5;0,0;0,0;37,0;0,0;0,0;1,0;0,0;0,0;0,0;65,0;0,0;1,0;0,0;0,5;0,0;0,0;66,0;0,0;0,0;1,0;0,0;0,0;0,0;67,0;0,0;1,0;0,0;0,5;0,0;0,0;68,0;1,0;0,0;0,0;0,5;0,0;0,0;69,0;0,0;1,0;0,0;0,5;0,0;0,0;70,0;0,0;0,0;1,0;0,5;0,0;0,0;51,0;1,0;0,0;0,0;0,5;0,0;0,0;72,0;1,0;0,0;0,0;0,5;0,0;0,0;73,0;1,0;0,0;0,0;0,5;0,0;0,0;74,0;1,0;0,0;0,0;0,0;0,0;0,0;75,0;0,0;0,0;1,0;0,5;0,0;0,0;60,0;1,0;0,0;0,0;0,19636785373004814;0,0;0,0
